Primary Type,Community Area,Arrest,Counts
INTIMIDATION,48.0,True,2
INTIMIDATION,49.0,False,103
INTIMIDATION,49.0,True,7
INTIMIDATION,50.0,False,48
INTIMIDATION,50.0,True,11
INTIMIDATION,51.0,False,31
INTIMIDATION,51.0,True,5
INTIMIDATION,52.0,False,27
INTIMIDATION,52.0,True,4
INTIMIDATION,53.0,False,69
INTIMIDATION,53.0,True,7
INTIMIDATION,54.0,False,12
INTIMIDATION,54.0,True,1
INTIMIDATION,55.0,False,18
INTIMIDATION,55.0,True,1
INTIMIDATION,56.0,False,31
INTIMIDATION,56.0,True,4
INTIMIDATION,57.0,False,15
INTIMIDATION,57.0,True,2
INTIMIDATION,58.0,False,56
INTIMIDATION,58.0,True,10
INTIMIDATION,59.0,False,24
INTIMIDATION,59.0,True,3
INTIMIDATION,60.0,False,42
INTIMIDATION,60.0,True,9
INTIMIDATION,61.0,False,81
INTIMIDATION,61.0,True,16
INTIMIDATION,62.0,False,9
INTIMIDATION,62.0,True,2
INTIMIDATION,63.0,False,37
INTIMIDATION,63.0,True,14
INTIMIDATION,64.0,False,20
INTIMIDATION,64.0,True,1
INTIMIDATION,65.0,False,30
INTIMIDATION,65.0,True,5
INTIMIDATION,66.0,False,71
INTIMIDATION,66.0,True,14
INTIMIDATION,67.0,False,76
INTIMIDATION,67.0,True,13
INTIMIDATION,68.0,False,85
INTIMIDATION,68.0,True,9
INTIMIDATION,69.0,False,77
INTIMIDATION,69.0,True,10
INTIMIDATION,70.0,False,39
INTIMIDATION,70.0,True,8
INTIMIDATION,71.0,False,105
INTIMIDATION,71.0,True,14
INTIMIDATION,72.0,False,18
INTIMIDATION,73.0,False,32
INTIMIDATION,73.0,True,4
INTIMIDATION,74.0,False,19
INTIMIDATION,74.0,True,2
INTIMIDATION,75.0,False,37
INTIMIDATION,75.0,True,9
INTIMIDATION,76.0,False,12
INTIMIDATION,76.0,True,1
INTIMIDATION,77.0,False,47
INTIMIDATION,77.0,True,3
KIDNAPPING,1.0,False,61
KIDNAPPING,1.0,True,13
KIDNAPPING,2.0,False,89
KIDNAPPING,2.0,True,9
KIDNAPPING,3.0,False,38
KIDNAPPING,3.0,True,11
KIDNAPPING,4.0,False,43
KIDNAPPING,4.0,True,6
KIDNAPPING,5.0,False,34
KIDNAPPING,5.0,True,2
KIDNAPPING,6.0,False,37
KIDNAPPING,6.0,True,3
KIDNAPPING,7.0,False,43
KIDNAPPING,7.0,True,11
KIDNAPPING,8.0,False,67
KIDNAPPING,8.0,True,12
KIDNAPPING,9.0,False,16
KIDNAPPING,9.0,True,2
KIDNAPPING,10.0,False,60
KIDNAPPING,10.0,True,5
KIDNAPPING,11.0,False,38
KIDNAPPING,11.0,True,5
KIDNAPPING,12.0,False,29
KIDNAPPING,12.0,True,1
KIDNAPPING,13.0,False,14
KIDNAPPING,13.0,True,5
KIDNAPPING,14.0,False,42
KIDNAPPING,14.0,True,11
KIDNAPPING,15.0,False,90
KIDNAPPING,15.0,True,8
KIDNAPPING,16.0,False,67
KIDNAPPING,16.0,True,10
KIDNAPPING,17.0,False,62
KIDNAPPING,17.0,True,5
KIDNAPPING,18.0,False,17
KIDNAPPING,18.0,True,2
KIDNAPPING,19.0,False,145
KIDNAPPING,19.0,True,20
KIDNAPPING,20.0,False,57
KIDNAPPING,20.0,True,4
KIDNAPPING,21.0,False,45
KIDNAPPING,21.0,True,17
KIDNAPPING,22.0,False,122
KIDNAPPING,22.0,True,10
KIDNAPPING,23.0,False,147
KIDNAPPING,23.0,True,18
KIDNAPPING,24.0,False,79
KIDNAPPING,24.0,True,8
KIDNAPPING,25.0,False,289
KIDNAPPING,25.0,True,36
KIDNAPPING,26.0,False,77
KIDNAPPING,26.0,True,9
KIDNAPPING,27.0,False,70
KIDNAPPING,27.0,True,14
KIDNAPPING,28.0,False,67
KIDNAPPING,28.0,True,6
KIDNAPPING,29.0,False,96
KIDNAPPING,29.0,True,18
KIDNAPPING,30.0,False,86
KIDNAPPING,30.0,True,20
KIDNAPPING,31.0,False,38
KIDNAPPING,31.0,True,5
KIDNAPPING,32.0,False,36
KIDNAPPING,32.0,True,2
KIDNAPPING,33.0,False,22
KIDNAPPING,33.0,True,7
KIDNAPPING,34.0,False,7
KIDNAPPING,35.0,False,47
KIDNAPPING,35.0,True,5
KIDNAPPING,36.0,False,12
KIDNAPPING,37.0,False,18
KIDNAPPING,37.0,True,1
KIDNAPPING,38.0,False,71
KIDNAPPING,38.0,True,1
KIDNAPPING,39.0,False,31
KIDNAPPING,39.0,True,1
KIDNAPPING,40.0,False,51
KIDNAPPING,40.0,True,7
KIDNAPPING,41.0,False,27
KIDNAPPING,41.0,True,4
KIDNAPPING,42.0,False,106
KIDNAPPING,42.0,True,16
KIDNAPPING,43.0,False,187
KIDNAPPING,43.0,True,16
KIDNAPPING,44.0,False,138
KIDNAPPING,44.0,True,10
KIDNAPPING,45.0,False,36
KIDNAPPING,45.0,True,5
KIDNAPPING,46.0,False,142
KIDNAPPING,46.0,True,12
KIDNAPPING,47.0,False,7
KIDNAPPING,48.0,False,47
KIDNAPPING,48.0,True,1
KIDNAPPING,49.0,False,193
KIDNAPPING,49.0,True,17
KIDNAPPING,50.0,False,48
KIDNAPPING,50.0,True,3
KIDNAPPING,51.0,False,50
KIDNAPPING,51.0,True,4
KIDNAPPING,52.0,False,81
KIDNAPPING,52.0,True,3
KIDNAPPING,53.0,False,137
KIDNAPPING,53.0,True,9
KIDNAPPING,54.0,False,24
KIDNAPPING,54.0,True,5
KIDNAPPING,55.0,False,20
KIDNAPPING,56.0,False,35
KIDNAPPING,56.0,True,8
KIDNAPPING,57.0,False,40
KIDNAPPING,57.0,True,2
KIDNAPPING,58.0,False,73
KIDNAPPING,58.0,True,20
KIDNAPPING,59.0,False,18
KIDNAPPING,59.0,True,3
KIDNAPPING,60.0,False,38
KIDNAPPING,60.0,True,13
KIDNAPPING,61.0,False,98
KIDNAPPING,61.0,True,12
KIDNAPPING,62.0,False,33
KIDNAPPING,62.0,True,2
KIDNAPPING,63.0,False,62
KIDNAPPING,63.0,True,6
KIDNAPPING,64.0,False,24
KIDNAPPING,64.0,True,5
KIDNAPPING,65.0,False,56
KIDNAPPING,65.0,True,5
KIDNAPPING,66.0,False,158
KIDNAPPING,66.0,True,20
KIDNAPPING,67.0,False,158
KIDNAPPING,67.0,True,18
KIDNAPPING,68.0,False,136
KIDNAPPING,68.0,True,15
KIDNAPPING,69.0,False,153
KIDNAPPING,69.0,True,17
KIDNAPPING,70.0,False,79
KIDNAPPING,70.0,True,6
KIDNAPPING,71.0,False,192
KIDNAPPING,71.0,True,12
KIDNAPPING,72.0,False,74
KIDNAPPING,72.0,True,2
KIDNAPPING,73.0,False,113
KIDNAPPING,73.0,True,6
KIDNAPPING,74.0,False,87
KIDNAPPING,74.0,True,4
KIDNAPPING,75.0,False,102
KIDNAPPING,75.0,True,4
KIDNAPPING,76.0,False,12
KIDNAPPING,76.0,True,1
KIDNAPPING,77.0,False,28
KIDNAPPING,77.0,True,10
LIQUOR LAW VIOLATION,1.0,False,4
LIQUOR LAW VIOLATION,1.0,True,283
LIQUOR LAW VIOLATION,2.0,False,2
LIQUOR LAW VIOLATION,2.0,True,220
LIQUOR LAW VIOLATION,3.0,False,1
LIQUOR LAW VIOLATION,3.0,True,240
LIQUOR LAW VIOLATION,4.0,False,2
LIQUOR LAW VIOLATION,4.0,True,192
LIQUOR LAW VIOLATION,5.0,False,1
LIQUOR LAW VIOLATION,5.0,True,121
LIQUOR LAW VIOLATION,6.0,True,481
LIQUOR LAW VIOLATION,7.0,False,8
LIQUOR LAW VIOLATION,7.0,True,397
LIQUOR LAW VIOLATION,8.0,False,11
LIQUOR LAW VIOLATION,8.0,True,656
LIQUOR LAW VIOLATION,9.0,True,13
LIQUOR LAW VIOLATION,10.0,True,53
LIQUOR LAW VIOLATION,11.0,True,78
LIQUOR LAW VIOLATION,12.0,True,18
LIQUOR LAW VIOLATION,13.0,True,62
LIQUOR LAW VIOLATION,14.0,True,279
LIQUOR LAW VIOLATION,15.0,False,1
LIQUOR LAW VIOLATION,15.0,True,321
LIQUOR LAW VIOLATION,16.0,False,2
LIQUOR LAW VIOLATION,16.0,True,229
LIQUOR LAW VIOLATION,17.0,False,1
LIQUOR LAW VIOLATION,17.0,True,120
LIQUOR LAW VIOLATION,18.0,True,22
LIQUOR LAW VIOLATION,19.0,False,2
LIQUOR LAW VIOLATION,19.0,True,334
LIQUOR LAW VIOLATION,20.0,False,1
LIQUOR LAW VIOLATION,20.0,True,113
LIQUOR LAW VIOLATION,21.0,False,1
LIQUOR LAW VIOLATION,21.0,True,184
LIQUOR LAW VIOLATION,22.0,False,2
LIQUOR LAW VIOLATION,22.0,True,447
LIQUOR LAW VIOLATION,23.0,False,2
LIQUOR LAW VIOLATION,23.0,True,302
LIQUOR LAW VIOLATION,24.0,False,4
LIQUOR LAW VIOLATION,24.0,True,685
LIQUOR LAW VIOLATION,25.0,False,1
LIQUOR LAW VIOLATION,25.0,True,581
LIQUOR LAW VIOLATION,26.0,True,147
LIQUOR LAW VIOLATION,27.0,False,2
LIQUOR LAW VIOLATION,27.0,True,143
LIQUOR LAW VIOLATION,28.0,False,5
LIQUOR LAW VIOLATION,28.0,True,285
LIQUOR LAW VIOLATION,29.0,False,1
LIQUOR LAW VIOLATION,29.0,True,236
LIQUOR LAW VIOLATION,30.0,False,5
LIQUOR LAW VIOLATION,30.0,True,769
LIQUOR LAW VIOLATION,31.0,False,6
LIQUOR LAW VIOLATION,31.0,True,371
LIQUOR LAW VIOLATION,32.0,False,4
LIQUOR LAW VIOLATION,32.0,True,266
LIQUOR LAW VIOLATION,33.0,False,2
LIQUOR LAW VIOLATION,33.0,True,66
LIQUOR LAW VIOLATION,34.0,False,3
LIQUOR LAW VIOLATION,34.0,True,74
LIQUOR LAW VIOLATION,35.0,True,35
LIQUOR LAW VIOLATION,36.0,True,4
LIQUOR LAW VIOLATION,37.0,False,1
LIQUOR LAW VIOLATION,37.0,True,13
LIQUOR LAW VIOLATION,38.0,False,2
LIQUOR LAW VIOLATION,38.0,True,71
LIQUOR LAW VIOLATION,39.0,True,12
LIQUOR LAW VIOLATION,40.0,False,1
LIQUOR LAW VIOLATION,40.0,True,67
LIQUOR LAW VIOLATION,41.0,False,2
LIQUOR LAW VIOLATION,41.0,True,27
LIQUOR LAW VIOLATION,42.0,False,6
LIQUOR LAW VIOLATION,42.0,True,85
LIQUOR LAW VIOLATION,43.0,False,3
LIQUOR LAW VIOLATION,43.0,True,138
LIQUOR LAW VIOLATION,44.0,False,1
LIQUOR LAW VIOLATION,44.0,True,108
LIQUOR LAW VIOLATION,45.0,True,20
LIQUOR LAW VIOLATION,46.0,True,216
LIQUOR LAW VIOLATION,47.0,True,10
LIQUOR LAW VIOLATION,48.0,True,69
LIQUOR LAW VIOLATION,49.0,False,5
LIQUOR LAW VIOLATION,49.0,True,100
LIQUOR LAW VIOLATION,50.0,False,1
LIQUOR LAW VIOLATION,50.0,True,12
LIQUOR LAW VIOLATION,51.0,False,2
LIQUOR LAW VIOLATION,51.0,True,69
LIQUOR LAW VIOLATION,52.0,False,1
LIQUOR LAW VIOLATION,52.0,True,85
LIQUOR LAW VIOLATION,53.0,False,2
LIQUOR LAW VIOLATION,53.0,True,94
LIQUOR LAW VIOLATION,54.0,False,1
LIQUOR LAW VIOLATION,54.0,True,15
LIQUOR LAW VIOLATION,55.0,True,30
LIQUOR LAW VIOLATION,56.0,True,94
LIQUOR LAW VIOLATION,57.0,True,56
LIQUOR LAW VIOLATION,58.0,False,4
LIQUOR LAW VIOLATION,58.0,True,203
LIQUOR LAW VIOLATION,59.0,True,82
LIQUOR LAW VIOLATION,60.0,True,112
LIQUOR LAW VIOLATION,61.0,False,4
LIQUOR LAW VIOLATION,61.0,True,309
LIQUOR LAW VIOLATION,62.0,True,47
LIQUOR LAW VIOLATION,63.0,False,1
LIQUOR LAW VIOLATION,63.0,True,157
LIQUOR LAW VIOLATION,64.0,False,1
LIQUOR LAW VIOLATION,64.0,True,52
LIQUOR LAW VIOLATION,65.0,False,1
LIQUOR LAW VIOLATION,65.0,True,79
LIQUOR LAW VIOLATION,66.0,False,1
LIQUOR LAW VIOLATION,66.0,True,238
LIQUOR LAW VIOLATION,67.0,True,181
LIQUOR LAW VIOLATION,68.0,True,151
LIQUOR LAW VIOLATION,69.0,False,2
LIQUOR LAW VIOLATION,69.0,True,170
LIQUOR LAW VIOLATION,70.0,True,64
LIQUOR LAW VIOLATION,71.0,False,1
LIQUOR LAW VIOLATION,71.0,True,226
LIQUOR LAW VIOLATION,72.0,True,73
LIQUOR LAW VIOLATION,73.0,True,43
LIQUOR LAW VIOLATION,74.0,True,84
LIQUOR LAW VIOLATION,75.0,False,1
LIQUOR LAW VIOLATION,75.0,True,58
LIQUOR LAW VIOLATION,76.0,True,18
LIQUOR LAW VIOLATION,77.0,False,2
LIQUOR LAW VIOLATION,77.0,True,190
MOTOR VEHICLE THEFT,0.0,False,3
MOTOR VEHICLE THEFT,1.0,False,3174
MOTOR VEHICLE THEFT,1.0,True,336
MOTOR VEHICLE THEFT,2.0,False,4418
MOTOR VEHICLE THEFT,2.0,True,369
MOTOR VEHICLE THEFT,3.0,False,3490
MOTOR VEHICLE THEFT,3.0,True,294
MOTOR VEHICLE THEFT,4.0,False,2298
MOTOR VEHICLE THEFT,4.0,True,149
MOTOR VEHICLE THEFT,5.0,False,1859
MOTOR VEHICLE THEFT,5.0,True,111
MOTOR VEHICLE THEFT,6.0,False,5517
MOTOR VEHICLE THEFT,6.0,True,405
MOTOR VEHICLE THEFT,7.0,False,4494
MOTOR VEHICLE THEFT,7.0,True,355
MOTOR VEHICLE THEFT,8.0,False,5994
MOTOR VEHICLE THEFT,8.0,True,619
MOTOR VEHICLE THEFT,9.0,False,199
MOTOR VEHICLE THEFT,9.0,True,7
MOTOR VEHICLE THEFT,10.0,False,955
MOTOR VEHICLE THEFT,10.0,True,66
MOTOR VEHICLE THEFT,11.0,False,1305
MOTOR VEHICLE THEFT,11.0,True,84
MOTOR VEHICLE THEFT,12.0,False,500
MOTOR VEHICLE THEFT,12.0,True,30
MOTOR VEHICLE THEFT,13.0,False,1258
MOTOR VEHICLE THEFT,13.0,True,75
MOTOR VEHICLE THEFT,14.0,False,3567
MOTOR VEHICLE THEFT,14.0,True,230
MOTOR VEHICLE THEFT,15.0,False,5106
MOTOR VEHICLE THEFT,15.0,True,310
MOTOR VEHICLE THEFT,16.0,False,5737
MOTOR VEHICLE THEFT,16.0,True,308
MOTOR VEHICLE THEFT,17.0,False,2237
MOTOR VEHICLE THEFT,17.0,True,135
MOTOR VEHICLE THEFT,18.0,False,1272
MOTOR VEHICLE THEFT,18.0,True,73
MOTOR VEHICLE THEFT,19.0,False,8942
MOTOR VEHICLE THEFT,19.0,True,650
MOTOR VEHICLE THEFT,20.0,False,2943
MOTOR VEHICLE THEFT,20.0,True,253
MOTOR VEHICLE THEFT,21.0,False,4732
MOTOR VEHICLE THEFT,21.0,True,264
MOTOR VEHICLE THEFT,22.0,False,8929
MOTOR VEHICLE THEFT,22.0,True,581
MOTOR VEHICLE THEFT,23.0,False,9796
MOTOR VEHICLE THEFT,23.0,True,967
MOTOR VEHICLE THEFT,24.0,False,11399
MOTOR VEHICLE THEFT,24.0,True,856
MOTOR VEHICLE THEFT,25.0,False,17386
MOTOR VEHICLE THEFT,25.0,True,1767
MOTOR VEHICLE THEFT,26.0,False,4876
MOTOR VEHICLE THEFT,26.0,True,543
MOTOR VEHICLE THEFT,27.0,False,5559
MOTOR VEHICLE THEFT,27.0,True,560
MOTOR VEHICLE THEFT,28.0,False,10820
MOTOR VEHICLE THEFT,28.0,True,854
MOTOR VEHICLE THEFT,29.0,False,7506
MOTOR VEHICLE THEFT,29.0,True,948
MOTOR VEHICLE THEFT,30.0,False,7038
MOTOR VEHICLE THEFT,30.0,True,647
MOTOR VEHICLE THEFT,31.0,False,4183
MOTOR VEHICLE THEFT,31.0,True,289
MOTOR VEHICLE THEFT,32.0,False,3175
MOTOR VEHICLE THEFT,32.0,True,264
MOTOR VEHICLE THEFT,33.0,False,2335
MOTOR VEHICLE THEFT,33.0,True,163
MOTOR VEHICLE THEFT,34.0,False,1475
MOTOR VEHICLE THEFT,34.0,True,95
MOTOR VEHICLE THEFT,35.0,False,3398
MOTOR VEHICLE THEFT,35.0,True,337
MOTOR VEHICLE THEFT,36.0,False,954
MOTOR VEHICLE THEFT,36.0,True,79
MOTOR VEHICLE THEFT,37.0,False,1099
MOTOR VEHICLE THEFT,37.0,True,84
MOTOR VEHICLE THEFT,38.0,False,4941
MOTOR VEHICLE THEFT,38.0,True,509
MOTOR VEHICLE THEFT,39.0,False,2143
MOTOR VEHICLE THEFT,39.0,True,208
MOTOR VEHICLE THEFT,40.0,False,3652
MOTOR VEHICLE THEFT,40.0,True,329
MOTOR VEHICLE THEFT,41.0,False,2654
MOTOR VEHICLE THEFT,41.0,True,228
MOTOR VEHICLE THEFT,42.0,False,4453
MOTOR VEHICLE THEFT,42.0,True,383
MOTOR VEHICLE THEFT,43.0,False,10750
MOTOR VEHICLE THEFT,43.0,True,727
MOTOR VEHICLE THEFT,44.0,False,8629
MOTOR VEHICLE THEFT,44.0,True,550
MOTOR VEHICLE THEFT,45.0,False,2177
MOTOR VEHICLE THEFT,45.0,True,155
MOTOR VEHICLE THEFT,46.0,False,5584
MOTOR VEHICLE THEFT,46.0,True,424
MOTOR VEHICLE THEFT,47.0,False,536
MOTOR VEHICLE THEFT,47.0,True,31
MOTOR VEHICLE THEFT,48.0,False,2835
MOTOR VEHICLE THEFT,48.0,True,164
MOTOR VEHICLE THEFT,49.0,False,8747
MOTOR VEHICLE THEFT,49.0,True,619
MOTOR VEHICLE THEFT,50.0,False,1441
MOTOR VEHICLE THEFT,50.0,True,66
MOTOR VEHICLE THEFT,51.0,False,2297
MOTOR VEHICLE THEFT,51.0,True,152
MOTOR VEHICLE THEFT,52.0,False,1594
MOTOR VEHICLE THEFT,52.0,True,66
MOTOR VEHICLE THEFT,53.0,False,5530
MOTOR VEHICLE THEFT,53.0,True,289
MOTOR VEHICLE THEFT,54.0,False,1163
MOTOR VEHICLE THEFT,54.0,True,60
MOTOR VEHICLE THEFT,55.0,False,735
MOTOR VEHICLE THEFT,55.0,True,28
MOTOR VEHICLE THEFT,56.0,False,2550
MOTOR VEHICLE THEFT,56.0,True,303
MOTOR VEHICLE THEFT,57.0,False,1770
MOTOR VEHICLE THEFT,57.0,True,130
MOTOR VEHICLE THEFT,58.0,False,4524
MOTOR VEHICLE THEFT,58.0,True,320
MOTOR VEHICLE THEFT,59.0,False,1728
MOTOR VEHICLE THEFT,59.0,True,109
MOTOR VEHICLE THEFT,60.0,False,2250
MOTOR VEHICLE THEFT,60.0,True,175
MOTOR VEHICLE THEFT,61.0,False,5929
MOTOR VEHICLE THEFT,61.0,True,594
MOTOR VEHICLE THEFT,62.0,False,1644
MOTOR VEHICLE THEFT,62.0,True,124
MOTOR VEHICLE THEFT,63.0,False,4157
MOTOR VEHICLE THEFT,63.0,True,364
MOTOR VEHICLE THEFT,64.0,False,1314
MOTOR VEHICLE THEFT,64.0,True,103
MOTOR VEHICLE THEFT,65.0,False,2916
MOTOR VEHICLE THEFT,65.0,True,237
MOTOR VEHICLE THEFT,66.0,False,8716
MOTOR VEHICLE THEFT,66.0,True,946
MOTOR VEHICLE THEFT,67.0,False,7363
MOTOR VEHICLE THEFT,67.0,True,834
MOTOR VEHICLE THEFT,68.0,False,7240
MOTOR VEHICLE THEFT,68.0,True,791
MOTOR VEHICLE THEFT,69.0,False,9626
MOTOR VEHICLE THEFT,69.0,True,591
MOTOR VEHICLE THEFT,70.0,False,3565
MOTOR VEHICLE THEFT,70.0,True,386
MOTOR VEHICLE THEFT,71.0,False,9479
MOTOR VEHICLE THEFT,71.0,True,647
MOTOR VEHICLE THEFT,72.0,False,1233
MOTOR VEHICLE THEFT,72.0,True,116
